p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene
1.10294408657528e-08,0.32632226125858,0.12,0.081,0.000155129085776813,3,STMN1
1.20282734984351e-08,0.330093064864193,0.112,0.075,0.00016917766675549,3,KLF3
3.6033276985603e-08,0.360084094004322,0.171,0.13,0.000506808040802507,3,ICAM2
3.76801257061222e-08,0.358301316999246,0.257,0.222,0.000529970968056609,3,NDFIP1
6.67317673006855e-08,0.312092608648632,0.287,0.252,0.000938582307084141,3,EVI2A
1.9467479910377e-07,0.264189814646345,0.459,0.46,0.00273810104939453,3,ATP5MC2
2.6826082660916e-07,0.278229397017551,0.126,0.09,0.00377308852625783,3,CCNG1
5.65924367331287e-07,0.265640788174929,0.117,0.083,0.00795972622651456,3,TBC1D10C
1.13256516760719e-06,0.298192385874549,0.145,0.11,0.0159295290823952,3,FOXP1
2.11540966485772e-06,0.297262346180547,0.129,0.097,0.0297532369362238,3,ARL2BP
2.12231095066493e-06,0.26339049999074,0.14,0.105,0.0298503035211023,3,JAML
3.27653887304312e-06,0.287782707549695,0.125,0.092,0.0460845192493514,3,SEPT1
3.68974742530952e-06,0.307060421133468,0.117,0.085,0.0518962975369783,3,FAM118A
9.69616530811344e-06,0.301671742069397,0.122,0.091,0.136376565058616,3,GYPC
1.39866992397371e-05,0.274929164927592,0.192,0.162,0.196722924806902,3,ATRAID
1.48673653775836e-05,0.259118146977509,0.307,0.285,0.209109494035714,3,LITAF
2.75597941511198e-05,0.273118699830981,0.181,0.151,0.387628504735499,3,PPA1
3.20145117756317e-05,0.2551963329666,0.291,0.269,0.45028410812426,3,RSL24D1
6.69810303030795e-05,0.281919699700859,0.149,0.121,0.942088191212813,3,MRPL34
0.000104007237659895,0.282868612195757,0.185,0.158,1,3,GCC2
0.000104026483679422,0.297383643559459,0.176,0.15,1,3,RAC2
0.000108763381361287,0.253682224186869,0.261,0.239,1,3,APRT
0.000117418364265871,0.310954654275616,0.207,0.184,1,3,DDX18
0.000224201401237386,0.276581807860355,0.163,0.137,1,3,PIM1
0.000255273625704446,0.261312184538482,0.337,0.337,1,3,EIF3H
0.000612908774535131,0.31532419411314,0.205,0.189,1,3,FYB1
0.000754319634827031,0.25681657249012,0.108,0.087,1,3,BIRC2
0.00202204643182742,0.265662952223581,0.231,0.219,1,3,TNFAIP8
0.00703907973111137,0.27113317556162,0.226,0.216,1,3,ANP32B
0.00729401501950352,0.273267008432795,0.119,0.103,1,3,PSIP1
0,3.65131037838201,0.894,0.024,0,4,IGHM
0,3.41795013224225,0.638,0.034,0,4,IGKC
0,2.69261254816344,0.292,0.007,0,4,IGLC2
0,2.64375131194288,0.807,0.028,0,4,CD79A
0,1.99158873263283,0.999,0.513,0,4,CD74
0,1.89318765992582,0.507,0.014,0,4,MS4A1
0,1.71127797584953,0.158,0.004,0,4,IGLC3
0,1.65856287848904,0.407,0.014,0,4,CD79B
0,1.49916132016008,0.511,0.086,0,4,CD83
0,1.47225297548963,0.301,0.005,0,4,IGHD
0,1.45669041785827,0.508,0.119,0,4,ID3
0,1.29142162246887,0.219,0.005,0,4,TCL1A
0,1.27967403543494,0.685,0.256,0,4,HERPUD1
0,1.27892595006078,0.577,0.161,0,4,HLA-DQB1
0,1.26792314249714,0.749,0.317,0,4,CD37
0,1.21500014077638,0.246,0.008,0,4,RUBCNL
0,1.11451273594016,0.245,0.021,0,4,HVCN1
0,1.09877668456047,0.198,0.003,0,4,LINC00926
0,1.09832480439848,0.806,0.329,0,4,HLA-DPB1
0,1.05515099744186,0.978,0.376,0,4,HLA-DRA
0,1.04665010227411,0.77,0.28,0,4,HLA-DPA1
0,1.01470127673262,0.875,0.341,0,4,HLA-DRB1
2.430251076782e-304,1.0486937225448,0.186,0.012,3.41814813949388e-300,4,ADAM28
4.40539082621045e-302,0.859560257229659,0.156,0.007,6.196182197065e-298,4,BLNK
5.07188347607673e-298,0.779534836398113,0.143,0.005,7.13360410910193e-294,4,BANK1
1.32072106367146e-295,0.784794922673286,0.129,0.003,1.85759417605391e-291,4,C16orf74
1.72780940682952e-284,1.032067601384,0.45,0.106,2.43016393070572e-280,4,HLA-DQA1
1.34131777195412e-259,0.818569268625906,0.939,0.668,1.88656344625346e-255,4,CXCR4
1.01421729771808e-249,1.11890463159263,0.25,0.036,1.42649662924048e-245,4,HLA-DMB
1.63784430710471e-249,0.510911885985162,0.998,0.971,2.30362801794278e-245,4,RPL18A
2.69876282096424e-245,1.06947946328668,0.27,0.043,3.7958099076862e-241,4,CHPT1
8.13036181083215e-242,0.612178189231543,0.11,0.003,1.14353538869354e-237,4,BLK
1.49216404599274e-241,0.903343437182216,0.184,0.018,2.09872873068878e-237,4,HHEX
6.71805512360236e-227,0.712263362703744,0.119,0.005,9.44894453134672e-223,4,GNG7
1.88475341431357e-204,0.478762702969858,0.991,0.948,2.65090567723204e-200,4,RPL8
3.23026087279938e-189,0.703619095352816,0.13,0.01,4.54336191759233e-185,4,PKIG
7.96748917727649e-187,0.955544231440979,0.691,0.373,1.12062735278394e-182,4,GSTP1
4.91634872566271e-183,0.55021434418204,0.979,0.843,6.91484448264461e-179,4,RPS5
1.11660913114536e-177,0.902814641315995,0.205,0.033,1.57051074295595e-173,4,IRF8
6.40751627273932e-166,0.933817381173732,0.267,0.061,9.01217163760785e-162,4,C7orf50
3.39763523099734e-159,0.934871288342368,0.251,0.057,4.77877395239776e-155,4,SMIM14
2.12971669311141e-155,0.452404950426525,0.988,0.934,2.9954465288612e-151,4,PTMA
2.91258154044555e-149,0.634900140304319,0.122,0.013,4.09654593663667e-145,4,TCF4
1.2441324721328e-147,0.984226526974564,0.368,0.127,1.74987232205479e-143,4,HLA-DMA
4.24640124844203e-147,0.725298186941666,0.165,0.025,5.97256335593371e-143,4,RCSD1
7.33255642966557e-134,0.921077801716389,0.291,0.087,1.03132406183246e-129,4,SYNGR2
1.92044948080381e-131,0.681399929624133,0.801,0.568,2.70111219475056e-127,4,LAPTM5
9.97930390653368e-131,0.336097801738633,0.999,0.987,1.40358909445396e-126,4,RPL13A
3.93681862052542e-129,0.671467682939105,0.141,0.021,5.537135389769e-125,4,TPD52
1.63987260463665e-127,0.318579326450128,0.999,0.986,2.30648081842145e-123,4,RPL15
1.20151407596777e-124,0.693765731249199,0.111,0.013,1.68992954784866e-120,4,ARHGAP24
2.79825866365141e-123,0.860368826075292,0.192,0.043,3.93575081042571e-119,4,CD40
9.50357440117778e-121,0.597161602408644,0.731,0.402,1.33667773952566e-116,4,CCR7
4.77369958950679e-119,0.324012784681056,0.999,0.98,6.71420847264129e-115,4,RPS19
1.3039116663028e-118,0.390173719804228,0.976,0.904,1.83395175865489e-114,4,RPS23
7.18391792820404e-114,0.879473947420596,0.367,0.145,1.0104180566019e-109,4,LSM7
1.52414071462711e-108,0.74335813761883,0.439,0.197,2.14370391512304e-104,4,EZR
3.4660791350313e-104,0.281433319599835,0.997,0.977,4.87504030342153e-100,4,EEF1A1
1.06918364431492e-101,0.46709570661648,0.89,0.785,1.50380679572893e-97,4,COX4I1
2.7427671221074e-100,0.320541345530426,0.987,0.961,3.85770195724406e-96,4,RPL19
4.09725066406902e-99,0.549652629756954,0.798,0.623,5.76278305901307e-95,4,HMGB1
7.71388867857681e-99,0.337955525354734,0.979,0.93,1.08495844264183e-94,4,RPL23A
4.86123289662631e-97,0.281948175316841,1,0.987,6.83732406910491e-93,4,RPS2
8.3483122551269e-96,0.542119664445991,0.789,0.636,1.1741901186836e-91,4,RPS11
2.84971975937216e-95,0.670720992711495,0.609,0.372,4.00813084155694e-91,4,ISG20
2.86873076433734e-95,0.740048077621529,0.465,0.24,4.03486982004047e-91,4,TAGLN2
1.1409762657895e-94,0.277412156252439,0.999,0.986,1.60478311783293e-90,4,RPL13
9.43232744332309e-92,0.806320633221765,0.424,0.211,1.32665685490339e-87,4,ZFP36L1
1.55031884969093e-90,0.428842291019223,0.892,0.718,2.18052346209029e-86,4,RPSA
1.19355509296653e-88,0.66465766354437,0.157,0.037,1.67873523825743e-84,4,LY9
7.51398459834486e-86,0.711783097327712,0.33,0.137,1.0568419337572e-81,4,RGS2
1.10054173329637e-84,0.322731250163454,0.967,0.916,1.54791194788135e-80,4,RPL12
3.04161108736896e-81,0.763737688891392,0.269,0.105,4.27802599438444e-77,4,ORAI2
3.41235926139195e-80,0.279073557564485,0.989,0.981,4.79948330114777e-76,4,MT-CO2
3.84826692951304e-79,0.621196117806498,0.107,0.02,5.41258743636009e-75,4,MEF2C
5.59260588794993e-74,0.333915118778061,0.932,0.821,7.86600018140158e-70,4,RPL10A
6.93833628936598e-74,0.267392655880965,0.988,0.942,9.75876999099325e-70,4,RPS27
3.95413185030777e-73,0.306323430856434,0.963,0.889,5.56148644745788e-69,4,RPL18
1.05402099120956e-68,0.31049736784344,0.943,0.874,1.48248052413625e-64,4,RPS8
5.52118856419003e-68,0.677994338362886,0.253,0.103,7.76555171553328e-64,4,REL
7.43260680451627e-68,0.746888590198855,0.302,0.142,1.04539614705521e-63,4,SNX2
3.89110910843543e-67,0.481376745863263,0.508,0.295,5.47284496101443e-63,4,BIRC3
2.75096856151414e-65,0.443381516826012,0.105,0.022,3.86923728176963e-61,4,BCAS4
2.42998535257776e-64,0.644879759657097,0.391,0.211,3.41777439840062e-60,4,LYSMD2
3.1047281314793e-63,0.258628402593182,0.975,0.937,4.36680011692563e-59,4,RPS9
5.03169760042444e-62,0.368319536577619,0.853,0.744,7.07708267499697e-58,4,RPL7A
6.11406848029623e-61,0.261213621807778,0.962,0.908,8.59943731753664e-57,4,RPL27A
1.65892228503392e-58,0.326572769253596,0.904,0.79,2.3332741939002e-54,4,RPLP0
2.72439020037709e-54,0.28829187140026,0.922,0.852,3.83185481683037e-50,4,RACK1
5.36930744922611e-53,0.277099024186426,0.916,0.873,7.55193092733652e-49,4,RPL29
1.62997876618127e-51,0.373730034968153,0.816,0.698,2.29256513463396e-47,4,YBX1
1.21699107014215e-50,0.284228645996069,0.884,0.785,1.71169794015493e-46,4,RPL35
1.83196538280644e-50,0.576732536345741,0.221,0.094,2.57665931091726e-46,4,PARP1
5.34634405518721e-50,0.532723308462467,0.106,0.029,7.51963291362081e-46,4,SMC6
6.94953990052892e-49,0.683516560726148,0.325,0.182,9.77452787009392e-45,4,CDC37
2.35935624991687e-48,0.415803876744583,0.63,0.467,3.31843456550808e-44,4,NOP53
5.06337618814379e-48,0.395008382213165,0.721,0.583,7.12163860862424e-44,4,EEF1B2
7.49169042268469e-46,0.460726928565754,0.139,0.047,1.0537062579506e-41,4,ANXA6
1.33309998386537e-43,0.266704594546869,0.922,0.895,1.87500512730664e-39,4,FAU
9.11398632217678e-43,0.461359703354337,0.125,0.042,1.28188217621416e-38,4,SHISAL2A
3.89947269769172e-42,0.572654107826508,0.182,0.077,5.4846083493034e-38,4,GBP4
1.0431419995838e-41,0.25777495524055,0.868,0.751,1.46717922241461e-37,4,RPL5
1.61434328197749e-41,0.419067175738267,0.104,0.031,2.27057382610134e-37,4,SLC50A1
1.6797373522115e-38,0.460169262332413,0.164,0.068,2.36255058588547e-34,4,TAGAP
5.57609353122588e-38,0.518080962826678,0.336,0.202,7.84277555166921e-34,4,TGIF1
3.78442784804349e-36,0.6313137167663,0.229,0.122,5.32279776827317e-32,4,CTSH
8.65460637922837e-36,0.42980650145368,0.111,0.039,1.21727038723847e-31,4,POU2F2
1.27231586812219e-35,0.388589843754184,0.509,0.364,1.78951226851386e-31,4,SEPT7
1.91834925324578e-34,0.445162626832014,0.129,0.05,2.69815822469019e-30,4,IFT57
2.25218080485386e-34,0.33133331032162,0.667,0.539,3.16769230202696e-30,4,EEF2
2.30517009759367e-34,0.404180619992376,0.537,0.409,3.2422217422655e-30,4,ISCU
5.32448922240726e-34,0.455761021037693,0.154,0.066,7.48889409131581e-30,4,GGA2
1.66240737073996e-33,0.282695597999862,0.524,0.395,2.33817596694576e-29,4,HSP90AB1
2.5672691665923e-32,0.433773214815808,0.149,0.064,3.61086408281206e-28,4,CD82
9.44839609931751e-32,0.302662513321381,0.716,0.628,1.32891691136901e-27,4,RPS10
7.85796173687839e-31,0.448348214810976,0.164,0.076,1.10522231829195e-26,4,TTC3
7.95228404658268e-31,0.435013273194917,0.134,0.056,1.11848875115185e-26,4,WDR74
1.21225988805119e-30,0.33679472115528,0.538,0.397,1.70504353254400e-26,4,LIMD2
4.37828387204548e-30,0.422201445425378,0.111,0.043,6.15805626603197e-26,4,SPINT2
4.4373282015156e-30,0.367625210663989,0.159,0.072,6.24110211543169e-26,4,SESN3
5.64953969903953e-29,0.526653549274854,0.237,0.135,7.9460775866991e-25,4,UCP2
1.61982524630016e-28,0.403128905936891,0.238,0.133,2.27828420892117e-24,4,TMEM243
1.38390629640267e-27,0.443096503604849,0.188,0.097,1.94646420589035e-23,4,FAM107B
1.50125116286605e-27,0.39380894402913,0.501,0.384,2.1115097605711e-23,4,CORO1A
1.45330269848466e-26,0.327624625819621,0.536,0.424,2.04407024541867e-22,4,CYTIP
5.94628755650237e-26,0.353455582957037,0.436,0.312,8.36345344822059e-22,4,STK17A
6.70774680703551e-26,0.424022896229243,0.122,0.053,9.43444588409545e-22,4,PLEKHF2
1.58661016024631e-24,0.29207642525567,0.643,0.557,2.23156719038644e-20,4,RPL37A
1.31156456098084e-23,0.25215378836833,0.643,0.542,1.84471555501955e-19,4,RPS17
5.29070258917089e-23,0.331359177170471,0.514,0.399,7.44137319166886e-19,4,HMGN1
5.37593361686212e-23,0.460669663963742,0.136,0.067,7.56125063211657e-19,4,YBX3
9.27289177218038e-23,0.40514997090828,0.198,0.112,1.30423222775717e-18,4,RPA3
1.50826353843476e-22,0.385051096679323,0.107,0.047,2.12137266680849e-18,4,CMSS1
1.84808718872853e-22,0.412461674447597,0.146,0.073,2.59933463094668e-18,4,PMAIP1
2.3337724616369e-22,0.507258912087353,0.163,0.087,3.28245096729231e-18,4,ACP5
2.01918138435892e-21,0.346567703030443,0.123,0.058,2.83997861710082e-17,4,PPM1K
3.84527972619218e-21,0.407704736082496,0.211,0.126,5.40838593488931e-17,4,FNBP1
7.699202463857e-21,0.444672835976633,0.127,0.064,1.08289282654149e-16,4,STX7
3.22342134851461e-20,0.384622330229058,0.146,0.077,4.5337421266858e-16,4,LAT2
1.19464783666262e-19,0.342304692303844,0.196,0.115,1.68027218226597e-15,4,IMPDH2
1.50484084286959e-19,0.408488920177247,0.282,0.191,2.11655864549608e-15,4,JUN
1.86762495503363e-19,0.333399680594018,0.13,0.066,2.6268144992548e-15,4,PDE4B
3.71813236357584e-19,0.308684222087437,0.149,0.079,5.22955316936941e-15,4,AKR1B1
1.56577097085052e-18,0.368603043486962,0.113,0.055,2.20225687050126e-14,4,DTNBP1
1.8749873475949e-18,0.32761478509661,0.413,0.314,2.63716970439222e-14,4,ANAPC16
2.87163619361656e-18,0.42710533375676,0.149,0.082,4.03895630632169e-14,4,SNX9
6.90410696227471e-18,0.344419831439845,0.208,0.128,9.71062644243938e-14,4,LSM4
7.31083199107247e-18,0.327348389373967,0.145,0.078,1.02826851954434e-13,4,STMN1
1.39042320179635e-17,0.357774599390129,0.134,0.072,1.95563023332656e-13,4,VOPP1
2.05187945095061e-17,0.269276485658246,0.508,0.428,2.88596844776203e-13,4,PSME1
2.92517084804117e-17,0.362362612070675,0.269,0.185,4.11425279776991e-13,4,SP100
3.40465536838265e-17,0.366018758230664,0.331,0.243,4.7886477756302e-13,4,PRDX5
6.50842385570226e-17,0.365207129250031,0.299,0.215,9.15409815304523e-13,4,GDI2
1.14251467867104e-16,0.33213783663468,0.102,0.05,1.60694689555082e-12,4,METTL21A
1.37206939997488e-16,0.367214852924008,0.356,0.272,1.92981561106467e-12,4,TMEM123
1.40403871849671e-16,0.322161561047938,0.109,0.055,1.97478045756562e-12,4,PRDX4
2.65440841668406e-16,0.348338584911912,0.111,0.057,3.73342543806613e-12,4,CCDC32
4.33390192066809e-16,0.289008365556678,0.102,0.05,6.09563305141967e-12,4,RASGRP2
6.38319267978182e-16,0.379894698332695,0.102,0.051,8.97796050411313e-12,4,SH3BP5
1.00163108351443e-15,0.335092677273206,0.126,0.068,1.40879411896304e-11,4,OFD1
1.45081815489206e-15,0.327985316034014,0.344,0.265,2.04057573485568e-11,4,PDCD6
1.8729037153571e-15,0.288243085233009,0.108,0.056,2.63423907564976e-11,4,NGLY1
1.92227831606916e-15,0.284994318848744,0.179,0.108,2.70368445155128e-11,4,CD69
4.74364090524758e-15,0.347094489343065,0.298,0.219,6.67193093323073e-11,4,EVI2B
1.07348157962916e-14,0.295534482215645,0.129,0.071,1.50985184174841e-10,4,ZNF22
1.13008337995275e-14,0.330006821677203,0.179,0.112,1.58946227390354e-10,4,SYPL1
1.47573575275476e-14,0.276389506581249,0.144,0.082,2.07562233624957e-10,4,IL16
6.84057261151119e-14,0.389215635044402,0.11,0.061,9.62126537809049e-10,4,SWAP70
7.01764622600221e-14,0.319798127692166,0.128,0.073,9.87031941687211e-10,4,SMARCB1
9.45632914024032e-14,0.309256370042323,0.174,0.109,1.3300326935748e-09,4,PRMT1
1.45692048472256e-13,0.325080246862829,0.33,0.256,2.04915866176228e-09,4,SELENOH
1.71439256886736e-13,0.330244972434133,0.456,0.394,2.41129314811194e-09,4,CIB1
4.60238020199592e-13,0.296808152865767,0.104,0.056,6.47324775410727e-09,4,MIF4GD
4.95568733224751e-13,0.332704313509015,0.114,0.064,6.97017423280612e-09,4,MRPL15
5.97996699656209e-13,0.261125656770636,0.11,0.06,8.41082358066458e-09,4,GABPB1-AS1
1.11065967220453e-12,0.284882038572196,0.106,0.059,1.56214282895567e-08,4,CYB5A
1.41796426172094e-12,0.31991028296352,0.11,0.062,1.9943667341105e-08,4,NFKB2
1.53196601937024e-12,0.363044866346331,0.179,0.119,2.15471020624424e-08,4,ARID5B
5.53481645646083e-12,0.27295031168017,0.12,0.07,7.78471934601216e-08,4,MPG
7.39523698763028e-12,0.335269990948667,0.341,0.278,1.0401400823102e-07,4,LAMTOR5
1.25091196691319e-11,0.329292177186094,0.182,0.124,1.75940768146341e-07,4,RBM17
1.85304732384487e-11,0.2735121023481,0.212,0.147,2.60631106098781e-07,4,DUT
2.16533219756388e-11,0.319074366167047,0.192,0.132,3.0455397358736e-07,4,TCEA1
2.38814181195658e-11,0.327615115640731,0.266,0.202,3.35892145851693e-07,4,RNASET2
5.21614824386837e-11,0.250718011459563,0.126,0.076,7.33651250500086e-07,4,FCMR
6.48338700053885e-11,0.26961295204594,0.215,0.152,9.11888381625789e-07,4,RPA2
8.57647277195027e-11,0.290639108413387,0.322,0.258,1.20628089537481e-06,4,EIF3L
9.89263048020217e-11,0.354626598652188,0.295,0.235,1.39139847704044e-06,4,CD47
9.92387123673398e-11,0.273500756544001,0.219,0.156,1.39579248944663e-06,4,AC004687.1
1.80842086779951e-10,0.290517260616425,0.153,0.1,2.54354395056001e-06,4,DCK
3.30834186023766e-10,0.272801443027929,0.107,0.064,4.65318282642426e-06,4,JUND
4.02916115800367e-10,0.267714050750753,0.104,0.062,5.66701516873216e-06,4,CAT
4.47934845377145e-10,0.296038299942278,0.112,0.069,6.30020360022954e-06,4,KPNB1
4.99456100967589e-10,0.268819104740055,0.123,0.076,7.02485006010914e-06,4,RNASEH2B
7.24426104503479e-10,0.293983645692718,0.102,0.062,1.01890531598414e-05,4,LYPLA1
7.29764111431769e-10,0.310225838693299,0.176,0.124,1.02641322272878e-05,4,LSM10
1.10883143600099e-09,0.259907522221555,0.363,0.303,1.5595714147354e-05,4,NDUFV2
4.85723175906943e-09,0.320690975198534,0.105,0.065,6.83169646913116e-05,4,PARP14
9.381837892739e-09,0.300496752613427,0.213,0.16,0.000131955549961374,4,SH3BGRL
1.90599789631393e-08,0.255312711538593,0.11,0.07,0.000268078604116554,4,RDH14
7.19242042608963e-08,0.30078979857028,0.167,0.123,0.00101161393292951,4,ATP2B1
1.84187674653818e-07,0.292106590622475,0.224,0.178,0.00259059964400596,4,BTG2
6.08156183213627e-07,0.342368876331278,0.123,0.087,0.00855371671689967,4,LYN
3.94266662202548e-06,0.257219400287806,0.184,0.144,0.0554536060387884,4,CCT7
6.54626719620262e-05,0.267194648883193,0.174,0.14,0.920732481145899,4,CMTM7
0.000101591460627726,0.26151461305928,0.252,0.216,1,4,GBP2
0,3.39314604985478,0.937,0.083,0,5,GNLY
0,2.55777259806065,0.949,0.127,0,5,NKG7
0,2.41728330901745,0.832,0.091,0,5,GZMB
0,2.36487726588721,0.564,0.031,0,5,CLIC3
0,2.15315729456269,0.509,0.05,0,5,FGFBP2
0,1.95013739147537,0.728,0.178,0,5,CCL5
0,1.93063099338676,0.69,0.108,0,5,CST7
0,1.85051338768723,0.435,0.032,0,5,PRF1
0,1.83087990436339,0.509,0.047,0,5,KLRD1
0,1.79112577345237,0.368,0.033,0,5,GZMA
0,1.76013156897415,0.734,0.169,0,5,APOBEC3G
0,1.73733378036563,0.403,0.038,0,5,CTSW
0,1.61151236983799,0.462,0.065,0,5,CHST12
0,1.52990763541708,0.267,0.007,0,5,KLRC1
0,1.52953760564305,0.321,0.04,0,5,TNFRSF18
0,1.52222312147997,0.327,0.036,0,5,HOPX
0,1.37512245002929,0.219,0.011,0,5,SPON2
0,1.33648054501942,0.233,0.01,0,5,TRDC
0,1.22238509249923,0.194,0.004,0,5,SH2D1B
0,1.05765052848142,0.156,0.005,0,5,LINC00996
0,0.963298224608456,0.14,0.003,0,5,KLRF1
0,0.437828974671313,1,1,0,5,B2M
1.38156059377705e-302,1.12719664307047,0.203,0.013,1.94316497514742e-298,5,MATK
7.07421396667898e-296,0.816200655795874,0.991,0.946,9.94988194413398e-292,5,HLA-A
1.44979213191239e-283,0.711957912211459,1,0.984,2.03913263353478e-279,5,HLA-B
3.39982971088879e-249,1.39944657471714,0.441,0.107,4.78186048836508e-245,5,APMAP
5.29423911949916e-221,0.991880171535802,0.151,0.01,7.44634732157557e-217,5,S1PR5
6.79222582881654e-215,1.08010208332899,0.137,0.008,9.55326562823047e-211,5,FEZ1
3.66224205681106e-213,1.04984170589373,0.159,0.012,5.15094345290476e-209,5,RAMP1
1.73156037342563e-202,1.18852352878619,0.252,0.038,2.43543966522315e-198,5,C1orf21
6.14252302054241e-201,1.28749406928923,0.421,0.115,8.63945862839289e-197,5,CD247
4.81021410870222e-200,0.441842770838287,1,0.998,6.76556614388968e-196,5,TMSB4X
5.10679749329967e-197,1.27467092636553,0.545,0.2,7.18271067432598e-193,5,RARRES3
1.81677692291462e-196,0.695836099152752,0.974,0.9,2.55529674207941e-192,5,HLA-C
9.10845346409618e-191,1.10393837512931,0.326,0.065,1.28110397972513e-186,5,GZMH
1.55658776078179e-187,1.15928020644347,0.265,0.046,2.18934068553958e-183,5,AOAH
2.12858345768215e-187,0.987560021641967,0.173,0.018,2.99385263322995e-183,5,CD300A
5.63208105131186e-187,1.00024074032854,0.184,0.021,7.92152199867013e-183,5,FASLG
1.21229751687899e-184,1.11360985723615,0.161,0.016,1.70509645749031e-180,5,IGFBP7
1.75668334493489e-177,1.14666803430485,0.609,0.265,2.47077512465092e-173,5,CD7
1.92668380962296e-167,1.21725881240631,0.274,0.055,2.70988077823469e-163,5,GCHFR
2.58441590028987e-166,1.04269628130858,0.175,0.022,3.6349809637577e-162,5,KLRB1
1.66413128937094e-162,0.771728011862359,0.104,0.006,2.34060065850023e-158,5,CD38
5.33784866130026e-133,0.961339945373976,0.682,0.438,7.50768414211882e-129,5,LDHA
5.36664759858253e-131,0.946910182932548,0.163,0.024,7.54818984740632e-127,5,SLA2
1.76850900967653e-124,1.06384872538348,0.294,0.081,2.48740792211005e-120,5,SH2D2A
1.93008300929197e-116,1.23718918184938,0.325,0.1,2.71466175256915e-112,5,CCL4
8.41520310089852e-110,1.00662812321988,0.251,0.066,1.18359831614138e-105,5,CXCR3
1.18548389167207e-105,1.07786824129553,0.392,0.161,1.66738309363677e-101,5,CLEC2B
1.19760914585439e-100,0.727383921934933,0.115,0.015,1.68443726364419e-96,5,IL2RB
7.48919002418608e-93,0.330510889373316,0.996,0.99,1.05335457690177e-88,5,MT-CO1
2.06090277309335e-82,0.410450362276875,0.978,0.936,2.89865975035579e-78,5,PTMA
6.97151551571492e-82,0.8500846581258,0.201,0.054,9.80543657285303e-78,5,C12orf75
1.53737892690845e-81,0.786497406450638,0.135,0.026,2.16232346069673e-77,5,TMIGD2
2.01431973084191e-81,0.475912541679439,0.81,0.727,2.83314070142915e-77,5,UBB
5.59631077582878e-81,0.756703798407124,0.117,0.02,7.87121110620317e-77,5,PYHIN1
5.69832384429122e-80,0.857944850479722,0.175,0.044,8.0146924869956e-76,5,GNG2
8.05961283296376e-80,0.524768425708499,0.838,0.669,1.13358454495635e-75,5,CYBA
2.21953697216802e-72,0.752870643119286,0.148,0.034,3.12177875135433e-68,5,PLEKHF1
2.98475933077959e-71,0.777457087435615,0.546,0.365,4.19806399874149e-67,5,SEPT7
9.71199510991802e-71,0.857284104009005,0.192,0.057,1.36599211220997e-66,5,PAXX
4.49165698922429e-68,0.845994587966818,0.414,0.218,6.31751555534396e-64,5,EVL
2.93254504767863e-67,0.441832358922988,0.893,0.733,4.12462460955999e-63,5,SRGN
3.63554542519391e-64,0.831297097483881,0.33,0.148,5.11339464053524e-60,5,DUSP2
3.666030703507e-62,0.896742312340908,0.21,0.074,5.15627218448259e-58,5,LAT2
4.72191809689162e-62,0.792464190740946,0.173,0.052,6.64137780327807e-58,5,EIF4EBP1
1.85208419442116e-61,0.523060114125165,0.733,0.632,2.60495641945336e-57,5,HMGB1
8.34489556353887e-60,0.748864411333495,0.127,0.031,1.17370956101174e-55,5,GNPTAB
3.17980319469698e-56,0.819110547233142,0.188,0.064,4.47239319334131e-52,5,GZMM
5.78853486210081e-56,0.833736444768295,0.314,0.149,8.1415742835448e-52,5,ID2
1.37691951311347e-52,0.919296701860039,0.295,0.142,1.93663729519409e-48,5,LY6E
1.78622136945576e-51,0.828644571053451,0.288,0.136,2.51232035613953e-47,5,PLAC8
1.88421577825344e-51,0.654405865503581,0.125,0.033,2.65014949211347e-47,5,APOBEC3C
5.8236654404837e-50,0.66323689765616,0.104,0.025,8.19098544204033e-46,5,AKR1C3
1.01298935762011e-49,0.88984042821705,0.151,0.048,1.42476953149268e-45,5,CEBPD
1.23204899561059e-47,0.707382333456469,0.237,0.101,1.73287691232629e-43,5,OASL
3.41840432098284e-47,0.846240327791144,0.295,0.152,4.80798567746237e-43,5,AC004687.1
2.00426822169148e-44,0.800047093919106,0.367,0.228,2.81900325380907e-40,5,DHRS7
7.20227574966269e-44,0.758378070730861,0.343,0.195,1.01300008419006e-39,5,IFITM2
1.85596327700855e-43,0.729730287944265,0.18,0.069,2.61041234911253e-39,5,HMGN3
5.96526575503773e-42,0.651638613422585,0.159,0.056,8.39014628446056e-38,5,TIGIT
1.44511849569822e-41,0.614806650817522,0.119,0.036,2.03255916419955e-37,5,SLC9A3R1
2.30300276085885e-40,0.563966083723439,0.556,0.444,3.23917338314798e-36,5,PSMB9
3.65027420357472e-40,0.569520964934638,0.528,0.401,5.13411066732785e-36,5,LIMD2
5.28702192783222e-40,0.798587563370848,0.392,0.251,7.43619634149602e-36,5,ALOX5AP
1.11123346809892e-38,0.750895260990106,0.37,0.242,1.56294987288113e-34,5,PRDX5
2.84354425129331e-38,0.71425885457168,0.239,0.115,3.99944498944405e-34,5,CD96
3.19490464681448e-36,0.386039974100476,0.77,0.688,4.49363338574457e-32,5,CXCR4
9.71515381918426e-34,0.59225049002151,0.473,0.363,1.36643638466827e-29,5,IL2RG
5.77229582523391e-32,0.723437864052782,0.192,0.091,8.11873407819149e-28,5,HCST
2.91520175972893e-31,0.653466801737451,0.18,0.082,4.10023127505874e-27,5,AC245297.3
